,mean_reward_100_steps,steps
1002,7.872792396185933,226630
1003,5.645510100919146,227192
1004,4.861122871392838,228193
1005,7.403054940994998,228521
1006,8.010826149558206,228734
1007,5.57295212429241,229069
1008,7.717920098176264,229834
1009,11.149267131777655,230268
1010,10.075921327852909,230985
1011,11.571073386652456,231963
1012,8.649588691788704,232721
1013,7.5182409235636785,233237
1014,8.142047396415625,234238
1015,5.965543827777274,234598
1016,7.56134181152748,235237
1017,7.295770754853846,235929
1018,8.312704876580288,236252
1019,6.0554454566278375,236473
1020,5.4496689267791405,237008
1021,6.984619492554101,237743
1022,5.739925580839351,238173
1023,3.854184716811523,238381
1024,1.166322535430408,238761
1025,-1.5274218541102969,239103
1026,-2.9812403946725725,239284
1027,-3.484990147768424,239684
1028,-4.865766076467869,240116
1029,-3.379762847921888,240679
1030,-2.542968920705617,241185
1031,-1.3522714590203162,241579
1032,-0.15228890663254505,242389
1033,-3.229745158516457,242873
1034,-4.9905238978046045,243358
1035,-4.585025657518398,243574
1036,-2.533594236765172,243994
1037,-0.7491567022721114,244401
1038,2.969485606300991,244754
1039,2.7756543931408437,245028
1040,3.2634765157521635,245186
1041,3.0980842920495952,245651
1042,5.251953938743502,245859
1043,4.489933302135056,246389
1044,1.7186904049484406,246759
1045,4.692646010677313,247296
1046,6.822902262576478,247783
1047,10.212297418156394,248191
1048,10.995307378132921,248461
1049,12.569567522755552,249069
1050,12.767975398133979,249214
1051,13.707506918320405,249746
1052,14.063485748545377,250210
1053,9.369044301875626,250797
1054,9.448879501467705,250996
1055,10.51145554908729,251275
1056,9.0154984756692,251560
1057,10.670708677333334,252070
1058,10.877152486117884,252264
1059,11.052394723841958,252471
1060,12.111454927541013,252705
1061,10.270427531606904,253052
1062,8.66226266343229,253612
1063,8.396406799117937,253980
1064,11.308766997124089,254463
1065,13.786522849735004,254845
1066,11.92819720238589,255036
1067,13.302365017638435,255587
1068,12.619109798160082,255739
1069,13.080170968711004,255976
1070,13.78939160869244,256417
1071,13.504070828650093,256952
1072,15.327588685330674,257445
1073,15.222877502271274,257702
1074,13.181923644404549,258317
1075,13.443917353901439,258556
1076,16.44928337376564,258716
1077,18.80445097751165,259083
1078,16.960417183999656,259544
1079,17.80403049023856,259693
1080,16.172162582223237,260070
1081,16.198423397657955,260238
1082,13.739367268603344,260544
1083,10.75638586987927,261060
1084,10.652722259005033,261286
1085,9.953708227826132,261421
1086,9.632124033535826,261632
1087,12.989523496736048,262312
1088,13.788342636051873,262598
1089,11.586546104644963,262855
1090,9.591032438951588,263170
1091,10.33805027726276,263588
1092,13.12673040183368,263930
1093,13.53190170567108,264221
1094,13.07152983044763,264673
1095,13.091163720510348,264830
1096,15.326341122225937,265431
1097,17.94899730143089,266068
1098,17.637418078156838,266401
1099,16.96103345930508,266666
1100,17.11687553982576,267240
1101,15.750610513019039,267528
1102,15.845588991979096,268094
1103,16.706067691299094,268467
1104,16.204977419199807,268868
1105,15.237447787603253,269301
1106,13.924028828595151,269702
1107,15.826399114580658,269909
1108,16.83535577166132,270268
1109,15.005029511520878,270465
1110,13.258965270948512,271056
1111,13.727035999414943,271524
1112,17.35240997842114,272410
1113,17.66610598594239,273140
1114,19.187672202276744,273639
1115,22.25439067983652,274402
1116,20.487847721923934,274655
1117,21.293374976705028,274853
1118,19.192570544427312,275782
1119,21.450043553851746,275925
1120,22.573929223192234,276136
1121,17.87660776208445,276891
1122,18.74659805778596,277131
1123,21.747509175113965,277879
1124,24.44605447398665,278399
1125,22.375128139782472,279239
1126,22.375861428876334,279420
1127,25.027758041293655,279989
1128,28.476734225030146,280434
1129,27.943060576519834,280980
1130,27.75123419282585,281413
1131,27.26912700136338,282007
1132,26.71256349569512,282196
1133,25.785394664284922,282972
1134,27.702477527252345,283221
1135,28.126727120546537,284222
1136,26.980535563346166,285223
1137,24.63889473402034,285739
1138,24.702721318127466,286232
1139,25.853142183602817,287233
1140,26.199037311541783,287414
1141,24.18102125592509,287677
1142,24.103140265849653,288678
1143,24.64831382807271,288981
1144,24.472234073965687,289547
1145,23.162763778775332,289722
1146,18.75253188704149,289948
1147,18.780551408217324,290396
1148,19.308535935110186,291397
1149,19.12013192463398,291976
1150,18.61164818037469,292245
1151,17.601050688039884,292473
1152,16.401118351262355,293145
1153,21.58926685029261,293595
1154,20.409606379192404,294249
1155,22.221346197634276,294696
1156,22.56678512977997,294841
1157,20.046151511738536,295298
1158,22.273791229592444,295754
1159,22.728896255204873,295964
1160,22.333151263708565,296507
1161,20.327117923427956,296867
1162,24.093412791741052,297142
1163,26.979490158218237,297625
1164,24.608229316777944,297822
1165,22.161150177079303,298379
1166,24.230638283663474,298853
1167,22.825188728727664,298964
1168,22.81620823168446,299157
1169,22.251668570109196,299323
1170,20.82025594642994,299548
1171,19.406387158929377,299770
1172,19.73674046960189,300103
1173,17.749474276817576,300528
1174,20.086990177676803,300707
1175,20.193569930898697,300865
1176,19.817854742555728,301101
1177,18.442721320035165,301313
1178,20.791311970120223,301513
1179,21.997877905119385,301980
1180,25.929409936259006,302518
1181,26.396691248890203,302631
1182,24.80443722921852,302923
1183,27.796958756738274,303104
1184,27.27989613447349,303298
1185,27.686495726612478,303486
1186,26.161773675927865,303950
1187,24.17638194205408,304061
1188,23.953730628029636,304195
1189,24.19553706323016,304359
1190,24.298419084372878,304484
1191,26.842258915598418,304629
1192,27.214610560293245,304949
1193,27.232751927054455,305112
1194,25.21599869980447,305291
1195,25.626090206095693,305411
1196,24.278921098255687,305555
1197,22.44904576363852,305668
1198,23.397089881987554,305830
1199,24.0361604579507,306053
1200,26.477689168999145,306225
1201,26.002518178973148,306431
1202,27.247815889295353,306545
1203,27.989728845573694,306720
1204,31.750004899712113,307046
1205,28.689066331214327,307493
1206,30.017149412285963,307647
1207,30.54630886131746,307813
1208,28.49541454214654,307945
1209,28.53773641359524,308093
1210,31.449212635354996,308246
1211,30.04245184538968,308447
1212,28.634003158595387,308952
1213,29.96187573272177,309088
1214,31.156278822880296,309328
1215,29.890200757428023,309602
1216,29.919238459246152,309762
1217,30.558784902573098,309910
1218,33.1735257643633,310050
1219,33.2041299572904,310227
1220,35.709932751419004,310630
1221,40.78287689585273,311149
1222,39.967492418389796,311571
1223,39.83533580812859,312045
1224,37.85215814807834,312268
1225,40.64342733143369,312439
1226,40.68741514133767,312542
1227,38.874533977372494,312716
1228,36.61804200286635,312882
1229,34.112649093740856,313343
1230,32.58505858996046,313504
1231,32.44074645666139,313851
1232,32.63105253662433,314606
1233,34.596218151555206,314757
1234,34.66664209489533,314934
1235,34.065801353523085,315108
1236,33.187906686910985,315297
1237,33.27987760028989,315520
1238,30.99566304737199,315641
1239,31.417004979424018,316164
1240,31.349984679905898,316319
1241,30.778869371798102,316569
1242,30.380653026307613,316860
1243,31.948213363891128,317513
1244,32.2274874737468,317760
1245,33.342402862995485,318412
1246,37.197338629968854,318911
1247,34.72703204347499,319206
1248,34.060899004158884,319394
1249,34.13425877528637,320112
1250,36.6242752414834,320611
1251,37.34079666765953,320786
1252,38.190267004666886,321304
1253,35.418199095793646,321637
1254,38.149260308272694,322201
1255,38.28354334534649,322522
1256,39.87008360386073,322884
1257,38.308840705645515,323448
1258,37.577730674076825,324042
1259,39.327757099950254,324443
1260,41.33158755446444,325047
1261,45.30131695561922,325646
1262,44.15449249255871,326094
1263,43.284232571562214,326487
1264,41.914840392400386,327071
1265,43.69695707605834,327917
1266,40.203382479364926,328577
1267,39.06317482010324,329289
1268,38.347231907524815,329675
1269,37.163453243928686,330091
1270,34.01337486309815,330748
1271,33.605441716285334,330994
1272,31.272944598276773,331436
1273,35.048897467000295,331835
1274,37.14376140871007,332213
1275,35.67130727608257,332753
1276,36.861345677208206,333138
1277,38.002286635777885,333632
1278,38.756709909037866,334426
1279,34.422746604094996,335237
1280,34.9676764271874,335804
1281,34.597813211542785,336195
1282,36.21103003183582,336500
1283,38.31886789101347,336953
1284,40.010466170769526,337600
1285,38.32609590591654,338537
1286,41.77378140713186,339052
1287,43.2596611509569,339762
1288,44.99810804960267,340395
1289,45.615627153616416,340564
1290,46.49764749649446,341121
1291,47.88056990071741,341574
1292,46.117852709263815,341724
1293,45.7096040654868,342075
1294,45.01522381820812,342684
1295,45.83306967799306,343359
1296,46.72592430546078,343890
1297,47.678802749958756,344366
1298,48.93407595734837,344950
1299,50.210881803685595,345466
1300,51.502298598843325,345953
1301,52.006759296164425,346174
1302,51.56858496321909,346686
1303,51.884458998901636,346901
1304,51.01576686057944,347393
1305,54.344162804966544,347899
1306,53.26136224753245,348293
1307,52.94169737559173,348511
1308,51.28959336987328,349056
1309,51.949386101557714,349475
1310,53.506868163190646,350218
1311,55.4273455566748,350535
1312,54.09255612566823,351337
1313,53.89936944189886,351581
1314,52.26725418710395,352159
1315,53.19166546898418,353160
1316,54.808334621791964,353887
1317,51.59927951154454,354568
1318,50.30917452668486,354998
1319,52.763856034623,355456
1320,50.37270628646222,355647
1321,49.957600437384556,356305
1322,52.13386819916454,356699
1323,50.61047266017401,356870
1324,48.6903613144561,357452
1325,48.63383840827939,357731
1326,48.967110742568245,357919
1327,49.1647086458035,358135
1328,50.912608930528094,358671
1329,51.98283239605097,358980
1330,50.922623326436195,359285
1331,52.6568144124489,359515
1332,51.342557015160104,359741
1333,53.010078105774156,360227
1334,51.961178217937494,360472
1335,54.36045061311543,360871
1336,52.7830628389902,361340
1337,55.44700093294348,361636
1338,57.80349817128958,362008
1339,59.20734172862008,362351
1340,58.85867867053415,362643
1341,61.46236337392497,363257
1342,63.00620331574246,363760
1343,59.85448269997714,364177
1344,62.58846176212242,364676
1345,61.1765327799459,364924
1346,59.406323209447294,365178
1347,61.43308610430133,365519
1348,58.89464035402694,366115
1349,59.264727855558576,366497
1350,58.81552376748234,367084
1351,60.10164458934998,367901
1352,58.62551650464672,368134
1353,58.54531803789062,368392
1354,57.12754899100218,368873
1355,54.43125568641515,369289
1356,52.326432400254326,369534
1357,54.43077953767903,369705
1358,52.63533362826394,370099
1359,52.16331405534363,370625
1360,48.21928705582215,370929
1361,45.6638823473139,371498
1362,44.567345232917184,371844
1363,44.34118024010784,372351
1364,46.1054447415805,372613
1365,44.28531504421231,372846
1366,47.29404233252651,373223
1367,46.640498866066785,373715
1368,47.16649404139451,373915
1369,49.36136500953698,374397
1370,52.126767284212086,374676
1371,52.26856106331576,374950
1372,52.791273174084196,375195
1373,50.868564945950375,375704
1374,50.82454454888313,376311
1375,53.253262064018706,377205
1376,53.529884341600855,377827
1377,50.18100338911001,378713
1378,51.131801761659915,379376
1379,54.986160735846696,380067
1380,52.75342031451988,380361
1381,52.80737752738736,380722
1382,52.28214117673626,380969
1383,51.948418110399814,381716
1384,50.22517466797466,381962
1385,51.69242099931606,382314
1386,47.16642138114189,383001
1387,47.630192578775514,383485
1388,42.93513579202419,384080
1389,44.288703477990175,384633
1390,45.56090791792515,384966
1391,42.51134789074161,385386
1392,44.03230542498288,385915
1393,44.06975382416804,386916
1394,42.53100940177557,387437
1395,43.41046041435203,387823
1396,40.75728081762281,388545
1397,40.06362498653033,389546
1398,37.09899872058097,390056
1399,35.60575314336163,390333
1400,36.18117151983791,390965
1401,37.48471408818784,391595
1402,37.72290615342993,392596
1403,36.15794175885098,393370
1404,33.749974450890974,393773
1405,30.026234593462426,394458
1406,32.47475501587966,395243
1407,34.88392295531686,395629
1408,36.157565421728435,396630
1409,34.64196248777355,397631
1410,32.07230007825635,398632
1411,30.453238647387558,399633
1412,31.57511574442593,400634
1413,31.171680352981753,401635
1414,30.90946146883306,402630
1415,29.111416909645396,403631
1416,26.437952471188154,404632
1417,26.808338036767278,405483
1418,26.40877217667526,405950
1419,24.143507356527522,406312
1420,23.684489213432567,407313
1421,21.374842810833456,408314
1422,17.051282176623793,408822
1423,14.10088017733733,409748
1424,14.883791346251192,410749
1425,14.206075554304697,411480
1426,13.486547062793154,412481
1427,11.30285296898771,413030
1428,8.354423729189918,413535
1429,7.900291535052926,414327
1430,8.401987685681982,415328
1431,7.3990829477792035,416329
1432,7.380235786339852,416649
1433,6.89670935359058,417138
1434,9.50543956738515,417994
1435,6.41885810847806,418995
1436,9.921860073624329,419619
1437,9.23978013837003,420361
1438,6.935854196993087,421362
1439,3.397060319675682,421846
1440,2.4756248690098475,422847
1441,2.1816505491413984,423642
1442,-2.0050662017544707,424447
1443,1.7695528501589626,425103
1444,-2.911817604304107,425880
1445,-1.1436182013465006,426763
1446,-1.0033505534627438,427764
1447,-4.420498312741352,428765
1448,-1.9767472213954338,429766
1449,-1.696652008105948,430174
1450,-5.629980216187362,430754
1451,-5.299303908323767,431283
1452,-5.5400577208947475,431554
1453,-3.962731623473585,432320
1454,-1.8424314309618928,432971
1455,0.7585302273240893,433442
1456,0.6714332143998882,433669
1457,-0.6962046417803037,434170
1458,1.262597488176536,434927
1459,1.6902028254726773,435696
1460,1.4035828470348826,436519
1461,2.9883907478007656,437154
1462,1.2761121102806658,437940
1463,0.14119827495048853,438176
1464,-2.0834902433396825,439035
1465,-3.676044510584279,439610
1466,-3.437746356134739,440305
1467,-0.6388100773627738,441042
1468,-2.2720488222033772,441765
1469,-3.3256098558473077,442135
1470,-1.4380609145468557,442514
1471,-2.1688176355829962,442846
1472,-1.0013154064666316,443299
1473,0.5538724996118961,444113
1474,-0.6156810969678829,444621
1475,0.187050828029914,445222
1476,0.4817364874098544,445876
1477,0.6587226948182806,446571
1478,-0.022610733833224116,447195
1479,-0.9440026385891539,448196
1480,0.4007288887394833,449104
1481,1.5318585546906072,449627
1482,3.759593791398536,450090
1483,0.7598857725277446,450813
1484,0.7236050291815007,451392
1485,0.7177369773136106,451750
1486,5.746073329605576,452033
1487,5.025371703370284,452844
1488,6.438635171737164,453265
1489,6.237578754232995,453614
1490,3.82267712699868,454615
1491,6.560034911336358,455553
1492,2.5352880806444573,455988
1493,1.5044739809758862,456615
1494,5.147287920520328,457360
1495,2.317993752577235,457895
1496,3.5028670975978207,458290
1497,4.362386027914211,458867
1498,6.918266405549961,459782
1499,8.39532144777757,460543
1500,5.933199567734234,460845
1501,5.5802224272804555,461481
1502,8.112327154738347,462066
1503,7.647569946457249,462707
1504,10.166019375836093,463200
1505,11.951475928562456,463590
1506,12.279680373646775,464226
1507,12.042099830778984,464674
1508,11.962430334593476,464970
1509,10.029345404505564,465519
1510,8.236880392565363,466074
1511,4.766743369620063,466704
1512,6.640849194010839,467332
1513,8.628948718386342,468168
1514,9.645653133814434,468727
1515,12.752599083417271,469098
1516,11.594187982821449,469775
1517,12.850368619779585,470309
1518,15.565666193675247,471000
1519,15.187833349708708,471272
1520,14.996188387242807,471936
1521,17.97548853463836,472264
1522,20.90176135870975,472625
1523,25.90021444474278,473069
1524,24.564445380699905,473621
1525,27.380352532127272,474117
1526,28.143682044931538,474404
1527,31.38822301148501,475001
1528,32.586784924853596,475395
1529,34.97091006795642,476031
1530,33.34584987348698,476686
1531,36.59611760875098,477075
1532,36.844258233432726,477726
1533,37.306829732099665,478185
1534,36.6564432278364,478742
1535,38.862477695263685,479242
1536,35.04417047119795,479688
1537,34.99345357327762,480432
1538,35.01341233312078,480805
1539,34.97363852900857,481394
1540,35.930237819544274,481771
1541,35.30751434519693,482385
1542,39.70116068125453,483036
1543,35.23240753852952,483527
1544,38.822236980042476,484390
1545,39.035520657372636,485032
1546,39.02779549326826,485362
1547,42.99104045584725,485790
1548,44.5699002870314,486480
1549,44.32397752394106,487100
1550,49.07992200796669,487714
1551,46.916140011224996,487963
1552,48.86502525635943,488464
1553,49.55816292847373,489043
1554,46.28586175189668,489603
1555,45.25412579307532,490390
1556,47.43975508951874,490896
1557,50.84502284072022,491422
1558,50.24643788109335,492199
1559,50.62135691812753,492606
1560,52.30677744188037,493111
1561,48.8903780623505,493606
1562,51.679040139501275,494224
1563,53.4820959100126,494661
1564,57.43791591375086,495256
1565,57.90862421628144,495753
1566,55.97217016160942,496014
1567,53.74324921975014,496618
1568,57.437008424161284,496951
1569,60.32250193689989,497315
1570,58.63662082164121,498316
1571,57.70263126041871,498925
1572,55.86119131760444,499926
1573,52.686015369866034,500539
1574,53.95895487027913,500924
1575,54.20306092445108,501346
1576,54.09296451191948,501815
1577,55.6162915896339,502025
1578,55.95504397137877,502582
1579,56.757945500169654,503324
1580,57.09701166371022,504258
1581,55.183220412643266,504702
1582,55.46245628595242,505392
1583,59.155062814921706,505775
1584,61.60238427954323,506107
1585,61.99667093710619,506412
1586,58.83197894952102,507006
1587,56.31078376296387,507641
1588,59.403281631089946,508075
1589,60.06278679763429,508575
1590,58.334960605120614,508997
1591,59.00854125690171,509343
1592,58.923975934039284,509948
1593,62.578881418253125,510609
1594,63.51531561603256,511064
1595,65.66580498904895,511766
1596,65.20568428739351,512203
1597,65.9849761925879,512505
1598,66.35775956690291,513052
1599,66.39517321246079,513667
1600,66.87345077509707,514016
1601,67.4086706434106,514519
1602,65.98737289440294,514731
1603,68.14363532716047,514920
1604,65.31815547221727,515531
1605,67.45115064703913,516002
1606,65.462353850209,516206
1607,62.47227526791886,516623
1608,65.21100776282609,517029
1609,70.06268462632111,517488
1610,71.05602213897274,518144
1611,75.55118873191138,518731
1612,75.61045080322218,519244
1613,76.61768894009765,519695
1614,76.66613629096362,520089
1615,77.04142037750051,520394
1616,81.49859612732972,520901
1617,84.36874268196262,521377
1618,84.64233166145121,521926
1619,86.79226676589236,522384
1620,87.51219442381571,522620
1621,87.65769417526916,523008
1622,89.72832556837024,523393
1623,90.25427100591442,523717
1624,93.00102972135878,524008
1625,92.32050747426364,524415
1626,93.91549059471494,524918
1627,94.56682142859447,525376
1628,96.11919185838427,525843
1629,94.90975081218586,526034
1630,96.53933690785335,526283
1631,91.56008179292901,526679
1632,93.4349381249012,527343
1633,93.11257631794626,528002
1634,94.85516635416985,528269
1635,95.06452704417492,528817
1636,97.54529916850412,528959
1637,95.92315470012532,529196
1638,94.7773854701829,529822
1639,95.91098188522855,530039
1640,98.47850616404098,530391
1641,97.84242471685093,530561
1642,97.32536084115264,531152
1643,102.08154511707777,531534
1644,103.18366368690633,531917
1645,102.02890926372207,532116
1646,100.86578721319874,532569
1647,99.01910317390923,532731
1648,98.45176479246804,533575
1649,97.00395850010032,533799
1650,94.72721682768433,534008
1651,97.26073715668714,534428
1652,97.76851189881869,534865
1653,97.6222353013442,535337
1654,101.46090802572049,535643
1655,101.82219036044799,536213
1656,101.47885795738715,536623
1657,102.42302044950534,537013
1658,102.91181333216606,537508
1659,99.36151908411756,538053
1660,102.11952246138449,538883
1661,102.93893095443849,539385
1662,101.48932705920011,539634
1663,99.44591470720674,539817
1664,98.76641733940914,540418
1665,102.15938159632191,540951
1666,102.03606362069013,541256
1667,104.92982856736313,541714
1668,102.86291884924658,541906
1669,102.3478391547738,542224
1670,104.29871034941921,542884
1671,108.4324604529502,543204
1672,107.43775838349116,543959
1673,111.4201057532211,544430
1674,111.21420485685601,544837
1675,110.66918098131133,545410
1676,107.45011352811727,546087
1677,109.00349244952444,546711
1678,107.48307149519631,546917
1679,108.04546350174873,547478
1680,108.65558047906538,547925
1681,108.22582527109256,548665
1682,108.19811782934377,549020
1683,106.53796457162575,549298
1684,104.29119534527055,549523
1685,106.92165119144028,549950
1686,110.02418779172422,550657
1687,113.30394574104302,551092
1688,113.70522189296682,551742
1689,112.22291886024914,551900
1690,114.28634860424336,552008
1691,114.20373266568802,552345
1692,118.56381634177148,552711
1693,115.58118628254996,553131
1694,115.58077316835262,553673
1695,115.4397290374271,554359
1696,118.13527435839558,554872
1697,117.37110979926587,555480
1698,117.40203335873898,555916
1699,117.29511716825569,556507
1700,118.99859807306082,556953
1701,119.66829004693504,557405
1702,119.35412795476051,557599
1703,120.1905576945196,558103
1704,119.48083843010707,558424
1705,118.18135033859608,559425
1706,118.46328105012344,559618
1707,118.117828518751,560063
1708,115.92085029533617,560301
1709,115.80763691868118,560639
1710,116.40197582554208,561055
1711,116.40935366282558,561389
1712,112.65027588215995,561909
1713,111.38579020347835,562467
1714,110.51827850057569,562948
1715,106.66080658347735,563357
1716,105.15003758554987,563516
1717,103.737203321071,563651
1718,100.58444045376704,564099
1719,98.42726530325572,564315
1720,100.47455266110806,564643
1721,99.8163369050906,565098
1722,96.04231444907344,565588
1723,94.17034279815947,565755
1724,95.74360961277705,566136
1725,92.19773490401863,566628
1726,89.20304431252701,567053
1727,87.51553163164706,567180
1728,85.38956917162095,567311
1729,87.6055643179042,567640
1730,86.22890369319889,567966
1731,88.4363614450236,568159
1732,88.73857781613424,568545
1733,86.09111743415255,569182
1734,84.6113445192515,569720
1735,85.3036575725865,570051
1736,84.80425496534203,570211
1737,84.55821140708908,570349
1738,85.29065404135105,570604
1739,85.1646696242572,570808
1740,82.70631780228729,570992
1741,82.47089329162978,571164
1742,81.27448224485494,571284
1743,80.46394111221831,571569
1744,78.76271567071635,571742
1745,78.18356189744823,571948
1746,81.58247301474712,572177
1747,83.22113426423344,572489
1748,83.99609267493675,572960
1749,83.65084862588095,573093
1750,83.58920120693274,573311
1751,83.56625831649555,573561
1752,80.8051373263717,573713
1753,80.6979263811816,574162
1754,80.25430883121139,574441
1755,78.1601574157959,574573
1756,78.89069691794019,574899
1757,75.84738081711681,575071
1758,75.54192305071898,575430
1759,76.66037467787856,575559
1760,75.26065813711949,575689
1761,75.94242009414941,575916
1762,76.50382899216662,576043
1763,78.25888687554918,576315
1764,77.52669380108782,576473
1765,77.78391756884783,576851
1766,79.52621654252401,577177
1767,77.34402942160192,577365
1768,78.67162770844413,577728
1769,76.05527600584932,578023
1770,75.15538737093244,578538
1771,72.82060247201615,578813
1772,76.58389834636775,579041
1773,74.47271863789433,579295
1774,74.65894843486655,579544
1775,73.18533123520692,579682
1776,76.33905033964382,579991
1777,74.09990417291944,580213
1778,74.3437103874879,580361
1779,74.06481503823088,580944
1780,70.66112476504674,581361
1781,71.32765746522308,581590
1782,68.88282366457582,581896
1783,69.87285028899736,582267
1784,69.26273021182712,582507
1785,68.19284890606427,582960
1786,64.6775304793417,583310
1787,64.50287449127644,583783
1788,62.95721278875699,584036
1789,61.748578781951345,584564
1790,59.225331168267815,584952
1791,59.117465698395144,585264
1792,58.21429659507397,585878
1793,61.722064791840076,586254
1794,58.205936666272464,586588
1795,58.10343388567025,587330
1796,53.21176301865841,587738
1797,53.75915482779354,588195
1798,54.163356824358424,588574
1799,54.248582686838716,589027
1800,51.05080297420159,589504
1801,47.099187759902726,589944
1802,47.15229742170781,590945
1803,47.76021309510335,591488
1804,51.62798931807804,591788
1805,52.410351419661225,592212
1806,49.60204833743015,592837
1807,52.84559664225064,593462
1808,54.16054104102646,594127
1809,53.94934319286918,594504
1810,56.888490156949594,594920
1811,57.32947171062116,595399
1812,60.82555935732103,596130
1813,57.319972438492584,596771
1814,57.817783530508514,597376
1815,61.00210549950515,597685
1816,62.32881040990729,598069
1817,63.837866668996305,598521
1818,65.18588213788965,598933
1819,63.65521506910163,599663
1820,61.37735701976709,599850
1821,61.05842656570229,600539
1822,63.09187525755485,600759
1823,62.77966771542687,601055
1824,60.92084614765969,602056
1825,61.39649038239759,602757
1826,63.328433038155545,603646
1827,64.82531508784604,604155
1828,66.60316928719494,604724
1829,65.69485324818987,605364
1830,65.00038967644272,606070
1831,66.22629382161088,606915
1832,64.45608748347674,607916
1833,64.85924344532611,608917
1834,63.283035943472505,609336
1835,62.49182713908367,610108
1836,65.01694399495001,610580
1837,64.15937451242782,611422
1838,66.3521502457819,611996
1839,64.20075227748836,612854
1840,65.90829290486568,613387
1841,67.68883387625159,614168
1842,69.31696382522628,614598
1843,68.94457884798058,615392
1844,70.58242408796846,615907
1845,68.11461292123049,616375
1846,65.47351548662286,616988
1847,62.525289378009894,617989
1848,60.482814513033546,618990
1849,61.727571789263564,619616
1850,63.60649780982948,620455
1851,62.55803541254773,621205
1852,63.14471658315919,622206
1853,63.23459643464078,622959
1854,62.9120900999898,623803
1855,63.640270329768015,624804
1856,60.93833889802269,625478
1857,60.59385705459057,626479
1858,57.53236153602803,627120
1859,60.26235287747694,627485
1860,61.72316085427889,628139
1861,64.38263684156078,629021
1862,66.14465837601713,629531
1863,63.127459992722095,630272
1864,60.29526117017291,631203
1865,60.81790253242916,631713
1866,59.192870803825535,632714
1867,59.236672424122716,633715
1868,57.05812009716592,634048
1869,59.42955308986519,634753
1870,57.21135003289264,635446
1871,59.37668480823396,635970
1872,58.13329816062269,636909
1873,59.143953279227524,637910
1874,58.98395352532261,638433
1875,60.591037657214684,638936
1876,61.00875485850712,639400
1877,63.59430870169702,640197
1878,61.96293036510705,640911
1879,59.20300988485971,641529
1880,58.499733542348984,642347
1881,59.711647518174544,643348
1882,62.376035683346544,644163
1883,60.611881946628166,645164
1884,61.241561668940115,646165
1885,60.73289115980924,647111
1886,61.47440244382073,647423
1887,57.909345741176004,648100
1888,59.762206144614126,648610
1889,58.03330591185312,649398
1890,59.38345000515691,650140
1891,56.4532499256582,650429
1892,56.126770570700586,651148
1893,54.6465789990991,651702
1894,56.49180609020316,652703
1895,57.44041358845522,653215
1896,62.17975098116904,653572
1897,58.130755376500986,654301
1898,57.961833447840824,654939
1899,56.385662083980634,655166
1900,57.47280684478173,655467
1901,59.470797937487376,656468
1902,59.22331529375734,656700
1903,57.69438614712691,656976
1904,56.057537990724825,657977
1905,55.91101197475006,658978
1906,60.453705101555734,659586
1907,60.012067890746074,660139
1908,58.75827120528435,661140
1909,58.76238294808462,661810
1910,58.991750627684105,662221
1911,58.926859439046176,662659
1912,59.61609919439935,663220
1913,64.08814140309474,663506
1914,63.22347877457972,664507
1915,60.74131736254617,664808
1916,59.303061797406,665809
1917,59.382506326297346,666315
1918,62.0101016566736,666738
1919,64.58295003252576,667739
1920,64.0453026105335,668477
1921,64.4646624774867,668814
1922,66.4687103982523,669252
1923,68.28332322672588,669724
1924,67.8831966026247,670100
1925,69.3561366969714,670326
1926,68.02029004255434,670603
1927,67.98426436857216,671475
1928,65.05449244471627,672234
1929,63.017782423191484,672530
1930,67.23207247921881,673170
1931,68.64647672952634,673518
1932,69.94570127793709,674214
1933,73.1599993884912,674669
1934,72.38295441494435,675446
1935,72.49136929735104,676051
1936,72.29116842532594,676626
1937,75.86981465330932,676944
1938,76.55270571135365,677375
1939,78.60503058067819,678376
1940,76.14117052032253,678615
1941,76.27310290777717,679172
1942,76.73918934101997,679716
1943,76.5939798325281,680303
1944,75.70133972482292,680852
1945,80.1459130492048,681413
1946,83.3717654853834,681781
1947,86.5508677140342,682118
1948,89.23704654506336,682474
1949,90.2385670637583,683138
1950,89.8985589026412,683792
1951,91.20372813908327,684059
1952,92.5100730892174,684614
1953,92.46870676007273,685087
1954,92.16024336978325,685982
1955,91.45842454796043,686569
1956,94.42872147443255,686999
1957,95.50518432594221,687213
1958,99.496298852152,688038
1959,98.4147913256095,688662
1960,98.37108360074107,689228
1961,99.0293739186796,689608
1962,98.76411639036009,690266
1963,102.31470823812269,690787
1964,106.1416092927888,691268
1965,105.4571965507168,691929
1966,107.01957331955404,692494
1967,109.78300568803616,692959
1968,109.05720450738161,693449
1969,108.68698351955629,694102
1970,111.81781036471283,694598
1971,111.6124750768485,694944
1972,110.62646674692867,695344
1973,111.31857462216497,695921
1974,109.64447410620726,696086
1975,109.4728659216443,696792
1976,108.66031096440268,697313
1977,108.18924614813268,697919
1978,112.31576612880708,698252
1979,115.60062830318662,699162
1980,119.47871923772176,699876
1981,120.83227385343325,700362
1982,120.46705825889408,700798
1983,122.65850061590059,701149
1984,124.46756450229196,701827
1985,125.89145659334834,702152
1986,126.2292640494739,702381
1987,128.0886776498367,702513
1988,125.60984805408525,702766
1989,129.59190980719382,703342
1990,131.626088409553,703971
1991,134.91872555693405,704313
1992,134.1059973012113,704579
1993,131.85886841532135,705091
