,mean_reward_100_steps,steps
5783,-128.9353164905954,409727
5784,-129.77401146733158,409809
5785,-127.29553935290068,409890
5786,-127.43221505188777,409966
5787,-127.42963059824649,410023
5788,-127.65810176207572,410108
5789,-127.56131102668009,410196
5790,-125.60360060173458,410305
5791,-125.13239597994924,410359
5792,-124.36178234113913,410445
5793,-124.73680756431546,410498
5794,-124.78532134771397,410560
5795,-124.32339816905932,410639
5796,-125.63897407486435,410728
5797,-125.4252345359408,410786
5798,-125.11019576126883,410837
5799,-125.05514403464548,410907
5800,-124.82038173061916,410988
5801,-125.3652481624329,411047
5802,-125.53325812119036,411123
5803,-125.47199299026323,411192
5804,-125.39421463629759,411275
5805,-125.32562850099734,411358
5806,-125.90067108450192,411423
5807,-125.93500322034554,411512
5808,-125.4380608068763,411572
5809,-125.59191729640781,411641
5810,-125.40541097702175,411706
5811,-125.117887195909,411768
5812,-124.35887092184223,411833
5813,-123.73860513236505,411898
5814,-123.2888529725929,411970
5815,-123.6719979131026,412053
5816,-123.41980099657926,412128
5817,-122.13934568930104,412209
5818,-122.3100226553577,412262
5819,-122.14746464395955,412353
5820,-121.86980698077836,412420
5821,-125.10981703247862,412510
5822,-125.30976981417359,412584
5823,-125.78352593831609,412653
5824,-125.81996792595528,412733
5825,-126.68366140746332,412795
5826,-126.41872956624645,412882
5827,-125.89183211793502,412949
5828,-125.69057807979932,413036
5829,-125.52676497513635,413093
5830,-125.66698652861578,413171
5831,-125.47075083784462,413233
5832,-124.89555506928983,413290
5833,-125.29191037316723,413362
5834,-125.19223853392826,413417
5835,-125.0897249058212,413475
5836,-125.08973267427258,413529
5837,-125.41893146848659,413603
5838,-125.25369803500553,413660
5839,-125.12151635365908,413713
5840,-126.4501415958461,413798
5841,-126.42448407813897,413865
5842,-126.73722131537447,413949
5843,-125.61988149819511,414029
5844,-125.9257425455555,414120
5845,-127.08830354514626,414184
5846,-126.53173550005641,414244
5847,-127.71394502300944,414307
5848,-127.51135803646757,414366
5849,-127.11276994194,414445
5850,-126.93788571252072,414501
5851,-127.11334152066308,414590
5852,-125.97946807021007,414678
5853,-126.5910786490922,414747
5854,-125.13472449141143,414832
5855,-126.05263687897035,414920
5856,-126.41902710681201,414987
5857,-125.90729277302526,415069
5858,-126.31109195827126,415157
5859,-126.31333938912523,415227
5860,-126.29185654753448,415285
5861,-126.54597782626524,415374
5862,-126.5050464355104,415431
5863,-127.16961430029903,415507
5864,-127.04756598412105,415572
5865,-127.4585606724625,415634
5866,-128.40642614030253,415720
5867,-128.96010433295177,415795
5868,-129.29098155972494,415869
5869,-129.71263318081753,415941
5870,-130.02994011099327,416029
5871,-129.9134170472646,416088
5872,-130.45388286673477,416157
5873,-131.81715427027046,416211
5874,-131.9830492072012,416285
5875,-132.0220201194824,416376
5876,-132.21804966956492,416459
5877,-132.17713870534806,416532
5878,-131.91118209628792,416594
5879,-131.80288753064252,416685
5880,-131.81731086360986,416768
5881,-132.1298820765407,416852
5882,-131.51379855053855,416920
5883,-131.69546136420382,416986
5884,-131.14818451086393,417051
5885,-130.97329252101466,417139
5886,-130.8969588133763,417205
5887,-131.21789795468575,417271
5888,-132.60785490372166,417380
5889,-133.15374720635907,417472
5890,-134.86422505844894,417538
5891,-135.27906666457307,417601
5892,-135.81827096036886,417692
5893,-135.74093747685637,417774
5894,-135.26440356911667,417865
5895,-134.41519815421623,417937
5896,-134.24836658236097,418007
5897,-134.22667557189484,418084
5898,-134.74617362267261,418156
5899,-135.05596494642722,418226
5900,-135.59680923160556,418312
5901,-135.13781481297315,418372
5902,-134.92909388674047,418429
5903,-135.19902982592777,418516
5904,-135.03311637255848,418574
5905,-135.03118183411488,418659
5906,-134.68698132521664,418740
5907,-134.4336628126932,418799
5908,-134.44097041167169,418864
5909,-134.23419415307225,418950
5910,-134.19623964317844,419007
5911,-135.1118021657825,419100
5912,-135.33293396836993,419177
5913,-134.87147792543465,419232
5914,-135.13893697806535,419304
5915,-135.03686665236788,419362
5916,-134.78246346576236,419422
5917,-136.31312021444714,419478
5918,-136.45004540285333,419533
5919,-136.93222200473056,419597
5920,-136.88669470027793,419650
5921,-135.14082005364108,419706
5922,-134.66451356527924,419757
5923,-134.3651856566628,419818
5924,-133.6113627115545,419903
5925,-133.32256075790397,419966
5926,-133.94029892109,420027
5927,-133.8984763835357,420081
5928,-133.8652218400716,420136
5929,-133.72901429563535,420214
5930,-133.73923454183384,420280
5931,-133.65495461742321,420355
5932,-134.50489648979644,420432
5933,-134.25220423433893,420502
5934,-134.50534360417868,420570
5935,-134.55362575248617,420624
5936,-134.2971856264768,420679
5937,-133.87879860292793,420763
5938,-134.15333162049896,420825
5939,-133.7988105819605,420878
5940,-133.63485593045488,420935
5941,-134.22199731559957,421019
5942,-133.10269674579519,421082
5943,-135.5157033696485,421179
5944,-135.29300834051043,421244
5945,-135.36853979158724,421311
5946,-135.71545764197262,421380
5947,-135.93632779872908,421454
5948,-136.15921693591335,421532
5949,-136.31236279355315,421606
5950,-136.45089978435578,421680
5951,-136.35693391542574,421739
5952,-137.5850970668648,421825
5953,-137.29752326471564,421913
5954,-138.78665112264335,421999
5955,-138.21872673790307,422073
5956,-138.21462090201464,422134
5957,-139.18302278235572,422230
5958,-139.36597588930687,422293
5959,-139.38742973853218,422387
5960,-138.99088032229545,422443
5961,-137.9263247731075,422503
5962,-137.70716597604164,422562
5963,-137.37997278222053,422615
5964,-137.61933911375124,422705
5965,-137.1567002485025,422768
5966,-137.2738727952661,422855
5967,-136.75375106864777,422942
5968,-135.42251626552704,423031
5969,-135.0823878028313,423106
5970,-134.7952443401634,423159
5971,-135.21917349243304,423220
5972,-134.80614180497744,423300
5973,-134.93339245111235,423420
5974,-135.04285216372415,423508
5975,-135.6294898592745,423615
5976,-135.81626973570917,423694
5977,-135.901348494188,423756
5978,-136.017049488587,423824
5979,-136.07092099699082,423881
5980,-136.51774444510184,423946
5981,-135.71923692003617,424038
5982,-136.5463299477409,424100
5983,-136.188540975185,424181
5984,-136.23983189865004,424244
5985,-136.66025902657236,424305
5986,-136.57706561300645,424362
5987,-136.7186394771154,424429
5988,-135.10064060764594,424491
5989,-133.94988605096262,424576
5990,-134.2397350862626,424656
5991,-132.77777994297293,424741
5992,-132.90490772566713,424811
5993,-133.57886969067087,424898
5994,-133.7898852394616,424956
5995,-134.68264251968412,425010
5996,-134.10468931071108,425100
5997,-134.18989077058114,425176
5998,-134.25560850940448,425260
5999,-133.85470027486795,425329
6000,-133.41772772584562,425389
6001,-134.23489518200668,425462
6002,-134.45593542627816,425539
6003,-134.77931629138968,425626
6004,-135.3033413154166,425714
6005,-135.28738889302065,425765
6006,-135.57533940813133,425841
6007,-135.23252256199078,425901
6008,-135.31078188154285,425956
6009,-135.21872124472114,426039
6010,-135.20084709434605,426109
6011,-134.48551292207958,426201
6012,-134.66122887014143,426272
6013,-135.45050500044334,426358
6014,-134.38093925483588,426430
6015,-134.36122106722235,426483
6016,-133.49721430234843,426547
6017,-133.63944726320315,426625
6018,-133.71117859577072,426704
6019,-133.42202085892706,426759
6020,-133.37508240221064,426832
6021,-133.10260221655884,426918
6022,-133.81633023139463,426993
6023,-134.22526527762176,427067
6024,-135.60738350518298,427152
6025,-135.64462221585953,427206
6026,-135.35251621814396,427288
6027,-135.34368054806765,427349
6028,-136.21877846816315,427425
6029,-135.8021925043331,427479
6030,-135.6412512898582,427559
6031,-135.7456788359349,427637
6032,-135.28439905685792,427717
6033,-135.53267948122163,427779
6034,-134.86481717526632,427843
6035,-135.26449933420724,427923
6036,-135.505330482758,428002
6037,-135.62508335135956,428073
6038,-135.31226438807167,428127
6039,-135.90017340552663,428209
6040,-136.21385777280332,428268
6041,-136.02953464026143,428331
6042,-136.73184209643924,428405
6043,-135.13796645525406,428467
6044,-135.11404080564915,428537
6045,-136.16460150746607,428618
6046,-135.99080124414996,428675
6047,-135.71230500212522,428753
6048,-135.7374864189594,428817
6049,-136.28316866931414,428903
6050,-136.6344674690787,428992
6051,-136.70444860859482,429058
6052,-136.58689599740862,429114
6053,-136.4485141270089,429186
6054,-136.73722455544913,429258
6055,-136.70557220694053,429330
6056,-136.76706434849115,429407
6057,-136.1112642641371,429484
6058,-135.74471173305855,429557
6059,-135.5094700376748,429644
6060,-135.54384474584876,429707
6061,-136.15985575850289,429799
6062,-136.62264526886042,429882
6063,-136.37670963972852,429940
6064,-136.2917724865338,430011
6065,-136.82854447456566,430096
6066,-136.85418340186587,430186
6067,-136.9966380147836,430246
6068,-138.59621539408835,430327
6069,-138.38107028848108,430382
6070,-138.66541841507203,430445
6071,-138.66224925847328,430529
6072,-138.5665552792971,430602
6073,-138.14608976539344,430681
6074,-137.68580012444528,430758
6075,-136.69794458566105,430831
6076,-136.2978757560486,430909
6077,-136.4063374906424,430986
6078,-136.63447466669726,431050
6079,-136.2822064840642,431108
6080,-136.1425029292669,431174
6081,-136.6697067413983,431248
6082,-136.7192081382957,431314
6083,-136.89010550670312,431382
6084,-136.83491638222085,431444
6085,-136.90038393486822,431503
6086,-137.3696613816897,431578
6087,-137.09103533085624,431658
6088,-137.56122372388444,431720
6089,-138.13054130580264,431780
6090,-137.94912182500275,431841
6091,-139.12363396056472,431901
6092,-137.32707652436932,431998
6093,-137.21519254484102,432078
6094,-137.3462602625097,432155
6095,-137.79956261546715,432222
6096,-138.47682780253453,432297
6097,-139.08578474544183,432380
6098,-138.7286390419934,432438
6099,-139.0386310049196,432507
6100,-138.590632206442,432557
6101,-138.43688611915815,432646
6102,-138.2478702424885,432723
6103,-137.75441678091494,432800
6104,-138.17356404181317,432875
6105,-138.06428356227704,432948
6106,-137.9010646893183,433017
6107,-138.45252040290254,433086
6108,-136.8072933338345,433166
6109,-137.05940155329802,433247
6110,-136.93861724828966,433311
6111,-137.36839828670273,433406
6112,-137.24794176864623,433467
6113,-137.50504154535238,433593
6114,-138.18681123314286,433650
6115,-137.67259037107686,433703
6116,-139.1960976915398,433789
6117,-138.7154918199872,433874
6118,-138.7327944796941,433947
6119,-138.70675384673063,434001
6120,-138.51233623908246,434062
6121,-138.5532806804748,434138
6122,-138.46008758687728,434200
6123,-136.93416589318593,434288
6124,-136.50540800063655,434368
6125,-136.81212584952,434454
6126,-137.06492525831726,434533
6127,-137.164876082514,434605
6128,-136.85002852326434,434668
6129,-137.27806996497762,434740
6130,-137.24564578703746,434813
6131,-137.08288071432548,434887
6132,-136.7332854752105,434943
6133,-136.4129698766629,434997
6134,-137.7828687026713,435090
6135,-137.45695352554674,435158
6136,-137.9764320963065,435238
6137,-138.21937347540225,435325
6138,-138.3048750129949,435395
6139,-137.73063905283428,435449
6140,-136.44790247519393,435524
6141,-136.23972905155125,435590
6142,-136.98626902211245,435673
6143,-136.62534521573613,435726
6144,-136.87286192377775,435807
6145,-137.47537702271885,435903
6146,-137.92583030922097,435990
6147,-138.40248582690984,436058
6148,-138.74081119864977,436131
6149,-137.9741837981641,436195
6150,-137.57682239461494,436280
6151,-137.12780478001304,436337
6152,-137.01745203427512,436422
6153,-137.01499756120256,436497
6154,-137.36417000247556,436579
6155,-137.1879934351645,436640
6156,-136.43954162635072,436693
6157,-136.06407822252092,436782
6158,-136.2329773396206,436865
6159,-136.14116143106207,436949
6160,-136.1673989705817,437004
6161,-135.9029888463168,437078
6162,-135.88964213811545,437159
6163,-136.14639212086706,437218
6164,-136.01837546512084,437277
6165,-135.54332590548552,437336
6166,-136.23902338917952,437423
6167,-136.59242831654123,437488
6168,-136.33885552416234,437546
6169,-136.16351967864088,437602
6170,-135.70352311055342,437663
6171,-135.11271445134048,437743
6172,-135.07093586931424,437811
6173,-135.47156776659523,437868
6174,-135.5303960638222,437930
6175,-135.50870859331556,437991
6176,-135.22537403806368,438064
6177,-134.79913337628076,438147
6178,-134.471264706624,438226
6179,-134.54427396879603,438279
6180,-134.19880356586754,438356
6181,-133.7550975150691,438412
6182,-133.39916960751034,438471
6183,-133.16951640739416,438547
6184,-132.90976072593324,438632
6185,-132.69916538296505,438692
6186,-132.28843230017188,438771
6187,-132.5387456360796,438847
6188,-131.9967668382603,438902
6189,-131.6913470475185,438984
6190,-131.37504161880477,439041
6191,-131.5704249020098,439104
6192,-133.03119969334094,439156
6193,-132.60963413201526,439215
6194,-132.89574386083197,439299
6195,-132.63541871760424,439354
6196,-132.58863547681952,439435
6197,-131.89328519397392,439493
6198,-131.78007154928662,439554
6199,-131.25364747249995,439625
6200,-131.6476848536852,439684
6201,-131.30692334253393,439752
6202,-131.63992811092515,439828
6203,-131.69352926865488,439888
6204,-131.15723693501428,439947
6205,-131.55636502440254,440033
6206,-130.98356406588948,440092
6207,-130.75185261756621,440171
6208,-132.95248451909546,440243
6209,-132.99160413091053,440304
6210,-132.73402756781147,440365
6211,-132.13393623395504,440427
6212,-132.03848994860388,440481
6213,-131.26830469914026,440552
6214,-131.38619216829065,440606
6215,-131.9304042967409,440672
6216,-131.38642318070674,440760
6217,-131.96669006572623,440826
6218,-131.6426845751701,440883
6219,-131.84025834453095,440963
6220,-131.8777222660121,441017
6221,-132.0932538301961,441103
6222,-131.84478597672128,441185
6223,-133.27569694187133,441247
6224,-133.85067603751548,441317
6225,-133.25524844436086,441381
6226,-132.94499995504964,441452
6227,-132.636946019528,441534
6228,-132.50707767573448,441606
6229,-132.2395668500062,441666
6230,-131.34464947966057,441717
6231,-131.11567412102474,441808
6232,-131.58843869512108,441868
6233,-131.2844044470933,441957
6234,-130.91224509385634,442042
6235,-131.32623880143726,442106
6236,-130.3149441252816,442162
6237,-129.07355437171233,442222
6238,-129.48622657916584,442292
6239,-129.8839321130992,442372
6240,-129.52772517326378,442447
6241,-129.76729982891285,442524
6242,-129.76127837629548,442607
6243,-129.96411104647663,442670
6244,-129.71740216976048,442730
6245,-128.0050857108421,442797
6246,-127.80962068346037,442858
6247,-127.5222252302287,442921
6248,-126.99577038810132,443008
6249,-127.37138570119697,443079
6250,-127.51391713036233,443170
6251,-127.34730548043026,443224
6252,-127.39640119416747,443307
6253,-127.80461447442883,443377
6254,-127.57424770004225,443468
6255,-127.59493872721733,443528
6256,-126.72679649558832,443617
6257,-127.47729805589233,443685
6258,-127.3786783384492,443758
6259,-127.59998571191409,443822
6260,-127.85417560440463,443892
6261,-127.97888163204036,443965
6262,-127.87647158743488,444026
6263,-127.55213177313004,444081
6264,-128.05734617074523,444166
6265,-128.18556827162516,444217
6266,-127.79442074696162,444296
6267,-127.49666331204062,444360
6268,-127.44088040175555,444432
6269,-127.53311347248004,444485
6270,-127.67998011278581,444541
6271,-127.93100965781633,444600
6272,-128.09328482322402,444655
6273,-128.16422998821494,444717
6274,-126.58303902934958,444781
6275,-127.06399920154882,444857
6276,-127.73338929570698,444937
6277,-128.18953742221925,445009
6278,-128.08363573951073,445061
6279,-127.94562835440874,445120
6280,-128.36025548360243,445202
6281,-128.21380630706642,445265
6282,-128.51134744128393,445322
6283,-128.63564807726817,445381
6284,-128.54136452125832,445473
6285,-128.71755342023357,445548
6286,-128.32740592165442,445601
6287,-128.2983278364556,445663
6288,-128.72088616802674,445740
6289,-128.9108289014837,445790
6290,-128.92293387437988,445840
6291,-129.01437838684205,445912
6292,-129.42652023267567,445977
6293,-129.53735340227212,446047
6294,-129.23373326527908,446108
6295,-129.23971450113373,446170
6296,-128.89717574196035,446230
6297,-128.75407927294188,446290
6298,-129.08835148058253,446366
6299,-129.2106635480181,446430
6300,-128.84758023896768,446482
6301,-129.82358722326603,446577
6302,-129.5583058800317,446638
6303,-129.62138787766725,446706
6304,-129.71262896068768,446796
6305,-129.72282118556535,446855
6306,-129.69488446120667,446911
6307,-130.18520843797324,446993
6308,-128.71772116422667,447082
6309,-129.6712129140327,447165
6310,-130.1292402493299,447233
6311,-130.28740236547847,447305
6312,-130.25320788449977,447362
6313,-130.45304307932275,447424
6314,-130.32260210020087,447479
6315,-130.59207484017767,447570
6316,-130.91053746159244,447639
6317,-130.64969601913882,447704
6318,-131.24987935613498,447778
6319,-131.60181703642746,447860
6320,-132.10604767964992,447934
6321,-132.54978858024685,448013
6322,-133.16124981532238,448087
6323,-131.3321566462425,448170
6324,-130.71937856278228,448226
6325,-130.85958006282593,448283
6326,-131.22309863881327,448348
6327,-131.6746474110388,448429
6328,-131.71092117397245,448483
6329,-131.48046636784352,448536
6330,-132.21242102445524,448611
6331,-132.26988992475634,448691
6332,-133.57588241596883,448788
6333,-134.23429659657356,448880
6334,-133.93633361850826,448970
6335,-133.89749431312012,449027
6336,-133.9058323041607,449086
6337,-134.77811013179297,449165
6338,-135.13276733928944,449246
6339,-135.40683015701518,449334
6340,-136.97164834159423,449406
6341,-136.50875644536228,449462
6342,-135.50069098650897,449520
6343,-135.44704252617524,449598
6344,-135.13319480543404,449656
6345,-135.08359472379308,449737
6346,-134.85538128345695,449812
6347,-134.92608280965547,449870
6348,-134.99507939154378,449929
6349,-134.54430955612798,449983
6350,-134.5769044487918,450048
6351,-135.1167286265547,450113
6352,-134.5100076261807,450197
6353,-134.65146804686975,450284
6354,-134.2198677895664,450356
6355,-134.04812116051392,450438
6356,-135.20739135937924,450513
6357,-135.30496105514084,450597
6358,-135.13653624699745,450650
6359,-135.17345712249232,450721
6360,-134.96604217807905,450801
6361,-134.9512407474978,450883
6362,-134.99140868590385,450945
6363,-134.99846695069732,451027
6364,-134.42466999352035,451113
6365,-134.35101198445372,451182
6366,-133.74811859639846,451274
6367,-133.77045927478684,451327
6368,-133.92809581585618,451396
6369,-134.42464460355785,451473
6370,-134.37747098691636,451530
6371,-134.3688583362659,451594
6372,-134.118843458404,451657
6373,-133.99397085048295,451740
6374,-135.3667538236072,451801
6375,-134.85509126556326,451863
6376,-134.75426385340705,451943
6377,-134.68982187027646,452017
6378,-134.73486524459832,452094
6379,-135.4913563063719,452162
6380,-135.3807678572811,452243
6381,-135.8038901119918,452314
6382,-136.32499726112562,452399
6383,-136.45726253979845,452457
6384,-136.80715499407808,452540
6385,-136.6280983593925,452596
6386,-137.15593306025355,452677
6387,-137.22766017293512,452763
6388,-137.75556551583048,452838
6389,-137.50429760362806,452926
6390,-137.4948222119281,453004
6391,-137.6976402884874,453097
6392,-137.46334456355186,453177
6393,-137.5071643018487,453239
6394,-136.1177376369427,453332
6395,-136.22978262349315,453397
6396,-135.92449657526998,453451
6397,-135.55314429941032,453542
6398,-135.86975598988943,453625
6399,-136.0326788869635,453691
6400,-136.5032187005244,453777
6401,-135.35377897013285,453837
6402,-135.55559711073442,453908
6403,-133.61129292858337,453987
6404,-133.9760893416158,454060
6405,-133.6153758337981,454124
6406,-133.99368938683838,454178
6407,-133.90489544540173,454252
6408,-135.07749363650248,454330
6409,-133.7422416159908,454385
6410,-132.43985436196775,454469
6411,-132.7330127454435,454550
6412,-132.91791791526816,454627
6413,-132.8148476541295,454682
6414,-133.36764373305448,454761
6415,-133.59230719611182,454834
6416,-133.5010974822216,454923
6417,-133.4023801822468,454977
6418,-132.94261484355394,455065
6419,-132.51791952495725,455149
6420,-131.70266047125665,455208
6421,-131.06968625845423,455275
6422,-129.78132798967897,455342
6423,-131.22776757089795,455407
6424,-131.41010955451515,455484
6425,-131.8944849894623,455560
6426,-131.4522451862322,455623
6427,-131.14065038714992,455681
6428,-131.2740876780733,455750
6429,-132.09467084200648,455831
6430,-132.4358935412889,455920
6431,-131.68227574764308,455991
6432,-130.20904876743427,456071
6433,-130.0874752807024,456140
6434,-130.15202971508495,456214
6435,-130.06728277013522,456295
6436,-130.39768636507296,456382
6437,-130.47128872485342,456471
6438,-129.72694636883477,456548
6439,-129.36893720532225,456616
6440,-128.78885081167348,456670
6441,-128.7998178984966,456749
6442,-129.06393982085314,456820
6443,-129.3591568462012,456900
6444,-129.87140329694606,456954
6445,-130.21279222206806,457024
6446,-130.56618053747061,457082
6447,-130.0684219991991,457137
6448,-130.6283771115895,457209
6449,-130.30722987055879,457264
6450,-130.0416632324925,457325
6451,-129.93229579067912,457406
6452,-130.73457315847887,457478
6453,-130.24586965635973,457539
6454,-130.20569179256213,457592
6455,-130.53380441456662,457666
6456,-130.78607848676725,457731
6457,-130.5713598761,457805
6458,-130.41663558586598,457861
6459,-130.67358240947422,457929
6460,-130.959507769773,458001
6461,-130.97063849522826,458082
6462,-129.240032090327,458161
6463,-129.4679420531432,458237
6464,-129.72177377984443,458324
6465,-130.23570013068047,458396
6466,-130.21826115133382,458469
6467,-130.28416014557592,458545
6468,-130.08793111598342,458609
6469,-129.44690231324182,458661
6470,-129.67774905995154,458729
6471,-129.78740629047286,458786
6472,-130.00271673483243,458843
6473,-129.95145791046716,458924
6474,-130.0327785335082,458985
6475,-130.45428751279928,459074
6476,-130.67948865394655,459144
6477,-130.35349927176765,459201
6478,-130.45296156807228,459266
6479,-129.93235852173822,459324
6480,-130.1040741454071,459396
6481,-130.16852686227358,459457
6482,-129.90781628901794,459524
6483,-129.7278986388615,459603
6484,-129.6574969800777,459656
6485,-129.71535358697386,459743
6486,-128.48465826652063,459842
6487,-128.2695367850689,459905
6488,-127.65586675253067,459985
6489,-128.46798384168815,460060
6490,-128.9758169461868,460129
6491,-128.63661875126138,460196
6492,-128.3620525858368,460251
6493,-128.28832851194502,460328
6494,-129.21443685015495,460383
6495,-128.92793726605555,460441
6496,-129.1931167193955,460516
6497,-129.62675552821068,460574
6498,-128.9528180290231,460656
6499,-129.33248071823076,460725
6500,-129.2499465075808,460798
6501,-129.1040438314931,460851
6502,-128.9068307829161,460913
6503,-130.39173015470138,460999
6504,-129.5075647028449,461091
6505,-129.3705747986638,461140
6506,-129.28006148375388,461210
6507,-128.72680978854822,461266
6508,-128.38704594986353,461319
6509,-129.06469628389854,461405
6510,-130.43857423182388,461473
6511,-130.48792930008568,461550
6512,-130.4824962864806,461606
6513,-130.03329578809206,461658
6514,-129.569841276738,461720
6515,-127.9221472386934,461808
6516,-128.0889455475645,461875
6517,-128.091050431374,461953
6518,-128.1953631869929,462012
6519,-128.3204601273203,462072
6520,-128.90027510756988,462135
6521,-129.24508800622434,462216
6522,-130.21126978004997,462272
6523,-130.51116525975152,462336
6524,-128.9250817694503,462434
6525,-128.49814382938536,462501
6526,-128.64059828122743,462566
6527,-128.74088221948105,462625
6528,-128.48886139662537,462684
6529,-127.81246139028613,462768
6530,-127.41583693569862,462850
6531,-128.22650000006325,462909
6532,-128.34165404235765,462993
6533,-128.1719555261381,463066
6534,-128.08921889256993,463142
6535,-128.15891529327516,463200
6536,-128.34594065760936,463264
6537,-128.69879743995452,463349
6538,-128.84251617536532,463415
6539,-128.8510398587288,463476
6540,-129.7491629195086,463566
6541,-128.53422875537225,463646
6542,-128.84977549901535,463712
6543,-128.78333203013912,463799
6544,-128.678697593575,463868
6545,-128.50566479160707,463937
6546,-128.5185403588255,464002
6547,-127.13654308044097,464112
6548,-127.11914908488106,464182
6549,-127.92882208638744,464271
6550,-128.338192568853,464343
6551,-128.6148587865606,464413
6552,-128.92679012026755,464480
6553,-128.97210966057355,464554
6554,-128.9658855769862,464621
6555,-129.02427907702625,464695
6556,-128.66264076502245,464770
6557,-128.20313314679794,464825
6558,-128.89238191546542,464896
6559,-128.49452921716636,464980
6560,-128.43057191714738,465063
6561,-127.84847682058242,465119
6562,-129.73977490188057,465185
6563,-130.3142540675386,465272
6564,-130.3604821865626,465343
6565,-129.9934666678609,465417
6566,-130.36435031912018,465492
6567,-130.2918974683166,465546
6568,-130.2913932277411,465611
6569,-131.2631580087285,465689
6570,-131.20637052831017,465756
6571,-131.3364661318282,465832
6572,-131.00393952875262,465892
6573,-130.79942946837733,465952
6574,-131.1912930973578,466019
6575,-131.04934652664207,466096
6576,-130.32332152482522,466174
6577,-131.0030684599173,466255
6578,-131.0482018273231,466317
6579,-131.04178791815667,466398
6580,-130.75207371839838,466450
6581,-130.7391672407487,466518
6582,-130.62426183846057,466611
6583,-130.76333587539534,466684
6584,-131.00572776239852,466747
6585,-130.79183802325733,466824
6586,-131.88216570345622,466894
6587,-131.80908141210435,466965
6588,-131.7525770528429,467034
6589,-130.92147349742996,467090
6590,-130.5949392374298,467151
6591,-131.0892389953338,467245
6592,-131.42208715728927,467317
6593,-131.27165361770523,467403
6594,-131.8377571129347,467492
6595,-131.97349880997555,467552
6596,-132.23746373729983,467635
6597,-132.40927734980926,467700
6598,-132.71417844360687,467776
6599,-132.1278488202899,467842
6600,-132.6071478797487,467915
6601,-131.79540131736798,467981
6602,-131.62493442375518,468057
6603,-131.76860206823864,468117
6604,-132.64254416211773,468190
6605,-132.86386727435837,468276
6606,-133.2110562888385,468338
6607,-133.5771628099077,468400
6608,-134.16639995580172,468483
6609,-134.0232587413947,468558
6610,-133.87472070603772,468616
6611,-134.16045769553884,468692
6612,-133.98711597234973,468767
6613,-133.44735740573412,468837
6614,-133.76791977885102,468917
6615,-134.71786134092318,468975
6616,-134.70644816088065,469049
6617,-135.34835449799436,469129
6618,-135.38977413803605,469187
6619,-135.42042213110463,469272
6620,-135.76166820881988,469349
6621,-135.7431530056959,469419
6622,-135.35295803465976,469473
6623,-135.30879601781288,469557
6624,-136.68936919316616,469651
6625,-136.70534384873073,469714
6626,-137.44403028882383,469805
6627,-135.98629272734857,469863
6628,-136.00508546915776,469942
6629,-136.8131301352386,470012
6630,-136.8245407992848,470072
6631,-137.14575099425952,470134
6632,-137.29745713440906,470216
6633,-137.48545975554225,470274
6634,-137.28276437867174,470330
6635,-137.44172315985375,470403
6636,-137.91386643090817,470490
6637,-138.2657693019456,470573
6638,-138.20825757204938,470631
6639,-138.32751449799875,470705
6640,-138.09975189342904,470772
6641,-139.28111559135584,470852
6642,-138.8528742519662,470944
6643,-141.21558055946863,471050
6644,-141.53762343361512,471115
6645,-141.21545264917393,471175
6646,-141.45117329195716,471249
6647,-143.4365673406838,471316
6648,-143.04275385127303,471378
6649,-142.81850326448756,471472
6650,-142.00078712090794,471559
6651,-141.8295377145677,471641
6652,-141.6700651818717,471715
6653,-141.35745575985092,471767
6654,-141.66526483646223,471830
6655,-141.4803633217042,471894
6656,-141.86925851829426,471987
6657,-142.23893368637636,472049
6658,-142.48419988905383,472124
6659,-142.56030345582886,472179
6660,-140.80434439152015,472250
6661,-140.94493464246258,472304
6662,-140.44584050164042,472371
6663,-140.09034085417565,472445
6664,-139.0552651073962,472532
6665,-139.49342329641445,472607
6666,-139.7483750147775,472674
6667,-140.44104919889247,472758
6668,-140.33022582771056,472846
6669,-139.57694825392048,472911
6670,-139.54789749634767,472963
6671,-138.2182914775101,473078
6672,-138.5976355827198,473143
6673,-139.1409716518656,473211
6674,-138.5257179593319,473267
6675,-138.7680675018419,473354
6676,-138.81141006974488,473416
6677,-138.3714578372646,473483
6678,-138.19044943728173,473548
6679,-138.86536909685645,473638
6680,-138.95135679445602,473696
6681,-138.7523147088844,473776
6682,-138.4402678965192,473838
6683,-138.41034350905747,473899
6684,-138.13340977599066,473951
6685,-138.0522797893274,474015
6686,-138.13260335430442,474085
6687,-138.04091630214663,474172
6688,-138.42002032023274,474254
6689,-138.28795132530976,474310
6690,-138.28467453895325,474368
6691,-137.72477159029842,474427
6692,-137.15588360449098,474511
6693,-137.11018731223464,474569
6694,-137.18749710186194,474655
6695,-137.0188861275825,474712
6696,-136.5692094356911,474767
6697,-136.48083852150174,474853
6698,-136.8150156237206,474932
6699,-137.55455576738845,475006
6700,-136.831632959111,475061
6701,-137.86987861932602,475125
6702,-138.02285923782495,475202
6703,-137.98581430594766,475256
6704,-137.15794038651242,475345
6705,-137.3118817553683,475411
6706,-137.17185791207896,475499
6707,-137.32196620365815,475576
6708,-136.9131258885139,475643
6709,-136.3699328597036,475708
6710,-135.90008002080668,475800
6711,-135.3349107312427,475887
6712,-135.8436530944399,475964
6713,-136.68037285761446,476018
6714,-136.28774395594823,476070
6715,-136.48380338012916,476135
